호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,4총합,05시-06시 승차인원,05시-06시 하차인원,5총합,06시-07시 승차인원,06시-07시 하차인원,6총합,07시-08시 승차인원,07시-08시 하차인원,7총합,08시-09시 승차인원,08시-09시 하차인원,8총합,09시-10시 승차인원,09시-10시 하차인원,9총합,10시-11시 승차인원,10시-11시 하차인원,10총합,11시-12시 승차인원,11시-12시 하차인원,11총합,12시-13시 승차인원,12시-13시 하차인원,12총합,13시-14시 승차인원,13시-14시 하차인원,13총합,14시-15시 승차인원,14시-15시 하차인원,14총합,15시-16시 승차인원,15시-16시 하차인원,15총합,16시-17시 승차인원,16시-17시 하차인원,16총합,17시-18시 승차인원,17시-18시 하차인원,17총합,18시-19시 승차인원,18시-19시 하차인원,18총합,19시-20시 승차인원,19시-20시 하차인원,19총합,20시-21시 승차인원,20시-21시 하차인원,20총합,21시-22시 승차인원,21시-22시 하차인원,21총합,22시-23시 승차인원,22시-23시 하차인원,22총합,23시-24시 승차인원,23시-24시 하차인원,23총합,00시-01시 승차인원,00시-01시 하차인원,24총합,01시-02시 승차인원,01시-02시 하차인원,1총합,02시-03시 승차인원,02시-03시 하차인원,2총합,03시-04시 승차인원,03시-04시 하차인원,3총합
5호선,행당,26,1,27,4070,724,4794,12109,2592,14701,32711,5072,37783,44761,9260,54021,22821,6648,29469,15443,5521,20964,13485,6474,19959,13479,7743,21222,12281,8883,21164,10488,10489,20977,10704,13145,23849,10319,16092,26411,10456,20950,31406,10423,32069,42492,6887,22137,29024,5209,14628,19837,4071,13709,17780,3246,11943,15189,1192,6920,8112,203,1881,2084,0,0,0,0,0,0,0,0,0
5호선,화곡,340,3,343,24829,1513,26342,43109,10875,53984,118282,16524,134806,149208,33309,182517,76748,25818,102566,49544,20826,70370,44112,21305,65417,45786,25055,70841,42962,28336,71298,36148,32778,68926,34516,41239,75755,39072,56831,95903,40747,71176,111923,41256,126268,167524,25328,91979,117307,18527,58216,76743,14965,55198,70163,11368,47926,59294,5026,29494,34520,627,8562,9189,0,0,0,0,0,0,0,0,0
5호선,평균,34,1,35,5127,1127,6254,11548,7324,18872,31994,17985,49979,36914,40507,77421,21002,21470,42473,16113,14477,30590,15741,14331,30072,16965,15172,32137,17147,16826,33974,17005,16475,33480,19078,18272,37350,22662,21326,43988,29471,26265,55736,36403,37929,74332,17714,27353,45067,14341,16861,31202,13009,15249,28258,9750,13790,23539,3733,8262,11995,517,2742,3259,0,76,76,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6호선,고려대(종암),15,2,17,3617,1019,4636,7357,5292,12649,21756,13295,35051,27666,32740,60406,15754,15735,31489,11254,16499,27753,11738,11884,23622,13129,10378,23507,15151,14275,29426,15096,12444,27540,16037,11607,27644,24056,14423,38479,27262,17311,44573,23713,28853,52566,12638,20535,33173,10420,12935,23355,13402,12408,25810,8949,12233,21182,4042,8680,12722,701,2391,3092,0,59,59,0,0,0,0,0,0
6호선,공덕,130,1,131,4821,2556,7377,9085,10660,19745,23057,40028,63085,33236,99725,132961,25559,48502,74061,21606,23732,45338,23750,22007,45757,24697,22291,46988,25674,22931,48605,27195,21747,48942,32018,22514,54532,36661,27830,64491,58937,33470,92407,85600,45231,130831,38392,29276,67668,30384,19342,49726,29331,18036,47367,22233,16794,39027,9787,11880,21667,1178,4663,5841,0,84,84,0,0,0,0,0,0
6호선,광흥창(서강),3,0,3,2849,1415,4264,8352,5370,13722,22314,14717,37031,28027,33227,61254,18380,20684,39064,14080,12483,26563,14729,10037,24766,16109,11339,27448,13453,12087,25540,13499,11388,24887,14920,12786,27706,16374,14096,30470,21720,17961,39681,29182,25749,54931,15380,19391,34771,9981,12412,22393,8944,11143,20087,6118,10893,17011,2371,6245,8616,338,1862,2200,0,2,2,0,0,0,0,0,0
6호선,구산,53,3,56,6457,169,6626,12658,2181,14839,31889,7995,39884,39654,7151,46805,21999,6269,28268,14945,5389,20334,13727,7462,21189,14050,7669,21719,12818,8448,21266,10967,9477,20444,12897,11648,24545,13292,15550,28842,11958,17126,29084,10265,23868,34133,6865,21499,28364,4825,11780,16605,4242,10507,14749,4405,8977,13382,1484,5816,7300,213,1770,1983,0,0,0,0,0,0,0,0,0
6호선,녹사평(용산구청),24,0,24,1167,543,1710,2137,4754,6891,5092,9259,14351,8025,17890,25915,7095,9810,16905,5467,8208,13675,5716,8066,13782,6593,9984,16577,7693,10431,18124,8062,10229,18291,9990,11244,21234,13322,10989,24311,15589,13027,28616,20483,15127,35610,13264,10296,23560,11742,6280,18022,12163,5610,17773,10111,4673,14784,4847,2890,7737,564,888,1452,1,1,2,0,0,0,0,0,0
6호선,대흥(서강대앞),7,0,7,2344,1020,3364,5584,5135,10719,16620,18111,34731,23247,38186,61433,14471,21963,36434,11147,21275,32422,11523,14560,26083,13087,14207,27294,18360,18945,37305,15157,13912,29069,17148,14529,31677,24661,16653,41314,25850,20537,46387,30150,28439,58589,15632,17491,33123,13599,10767,24366,14260,9694,23954,12733,9745,22478,4551,7120,11671,660,1795,2455,0,0,0,0,0,0,0,0,0
6호선,독바위,5,0,5,2412,226,2638,5340,781,6121,15146,1978,17124,13326,3316,16642,7383,3360,10743,4999,3870,8869,4352,2551,6903,4538,3271,7809,4164,3310,7474,3714,3603,7317,3834,4668,8502,3902,5993,9895,3370,7567,10937,3149,12331,15480,1921,10550,12471,1154,6524,7678,1003,5599,6602,746,5488,6234,308,3557,3865,63,1278,1341,0,0,0,0,0,0,0,0,0
6호선,돌곶이,16,1,17,6811,1753,8564,15234,5365,20599,41702,6178,47880,44644,18737,63381,23674,14121,37795,16553,10615,27168,14853,10215,25068,15910,13709,29619,14940,12813,27753,14311,11551,25862,15818,15428,31246,18366,18215,36581,18230,22491,40721,16673,34926,51599,11795,28644,40439,7242,17150,24392,6323,15342,21665,4602,14960,19562,2562,9281,11843,382,2910,3292,0,0,0,0,0,0,0,0,0
6호선,동묘앞,149,4,153,5111,969,6080,5323,4223,9546,10952,8450,19402,15865,22948,38813,13004,19350,32354,12214,17512,29726,14476,18024,32500,17647,18775,36422,18877,21658,40535,21977,20068,42045,25052,18277,43329,26610,18341,44951,27798,18005,45803,23889,19792,43681,14091,15288,29379,10616,10395,21011,8319,9917,18236,6101,9947,16048,2961,8498,11459,439,2466,2905,0,74,74,0,0,0,0,0,0
6호선,디지털미디어시티,128,8,136,6831,2624,9455,17315,11734,29049,53650,29898,83548,56681,67097,123778,33046,30200,63246,20989,12449,33438,17656,11453,29109,18295,13522,31817,17019,14403,31422,15334,15474,30808,16640,18765,35405,21080,25332,46412,34982,34055,69037,49135,52030,101165,21218,38418,59636,11601,24967,36568,9379,22356,31735,11040,21305,32345,3191,12459,15650,629,5267,5896,1,10,11,0,0,0,0,0,0
6호선,마포구청,28,2,30,6386,1565,7951,14834,6961,21795,43677,14204,57881,58110,35779,93889,36896,19499,56395,23883,14027,37910,22341,13141,35482,22149,17585,39734,22399,18423,40822,20021,17199,37220,20990,21731,42721,22437,24218,46655,26857,30043,56900,39081,46273,85354,19869,34126,53995,13604,22957,36561,12695,21043,33738,11450,20394,31844,4372,12822,17194,612,3401,4013,1,0,1,0,0,0,0,0,0
6호선,망원,17,0,17,5642,930,6572,10300,5231,15531,28503,10537,39040,37807,32877,70684,26551,32345,58896,19131,25788,44919,20378,29577,49955,25445,32456,57901,26448,37940,64388,27221,35083,62304,29486,38659,68145,32510,40016,72526,37458,42914,80372,45436,51299,96735,33966,37488,71454,27812,20410,48222,25429,17902,43331,19174,15248,34422,8919,10546,19465,1191,2443,3634,0,0,0,0,0,0,0,0,0
6호선,버티고개,1,0,1,792,358,1150,1960,1397,3357,5772,2823,8595,8084,5175,13259,5520,3300,8820,4048,2639,6687,3614,2196,5810,3627,2666,6293,3157,2997,6154,3152,3414,6566,3689,3785,7474,3517,4308,7825,4672,5123,9795,5878,7061,12939,3055,5556,8611,2133,3717,5850,1596,3502,5098,1195,3454,4649,608,2184,2792,81,582,663,0,36,36,0,0,0,0,0,0
6호선,보문,21,0,21,4052,990,5042,8003,4992,12995,23153,11670,34823,34167,20996,55163,19715,10979,30694,12331,8124,20455,11373,8733,20106,12405,8415,20820,12299,9341,21640,11721,8872,20593,12623,10497,23120,15229,12465,27694,16170,17234,33404,19404,25269,44673,9785,19676,29461,7658,12932,20590,7243,13151,20394,6327,12692,19019,3435,9628,13063,652,3124,3776,1,1,2,0,0,0,0,0,0
6호선,봉화산(서울의료원),17,0,17,5657,823,6480,16078,2887,18965,49169,6084,55253,41296,13748,55044,21302,8034,29336,15309,6716,22025,14049,6645,20694,14012,8236,22248,12231,10565,22796,10664,10387,21051,10403,13729,24132,11240,16985,28225,12572,22509,35081,11734,32193,43927,6196,30650,36846,4346,17739,22085,3607,15289,18896,3216,15252,18468,1276,8878,10154,144,3199,3343,2,216,218,0,0,0,0,0,0
6호선,불광,37,0,37,1574,487,2061,4428,1694,6122,12226,3770,15996,14195,7867,22062,8144,7566,15710,6507,6215,12722,7855,6680,14535,8253,6726,14979,9118,7993,17111,9757,7946,17703,10682,8807,19489,11704,9229,20933,10914,11542,22456,10421,15863,26284,6477,12010,18487,5289,7097,12386,4403,6143,10546,2454,5865,8319,1072,3951,5023,159,1197,1356,0,0,0,0,0,0,0,0,0
6호선,삼각지,10,1,11,1311,733,2044,3161,6403,9564,8798,15230,24028,14677,28132,42809,10501,12420,22921,8361,9871,18232,9214,9477,18691,10706,10846,21552,12898,10423,23321,13427,9778,23205,15813,10589,26402,18708,10952,29660,25442,13004,38446,30174,16780,46954,14782,10884,25666,12258,7776,20034,11395,7161,18556,9277,7805,17082,4819,5287,10106,667,1319,1986,0,5,5,0,0,0,0,0,0
6호선,상수,48,2,50,5433,1200,6633,7184,3581,10765,11011,6882,17893,13464,26001,39465,10239,37431,47670,8243,22808,31051,8948,19808,28756,12550,22294,34844,14578,23656,38234,15815,20661,36476,18758,20846,39604,23623,23268,46891,30226,28465,58691,32647,39272,71919,24600,25113,49713,23174,16721,39895,26519,13284,39803,26206,12047,38253,17574,9806,27380,2992,2535,5527,0,0,0,0,0,0,0,0,0
6호선,상월곡(한국과학기술연구원),18,0,18,5490,568,6058,9240,2424,11664,25364,4168,29532,29137,14039,43176,16034,10236,26270,11074,12271,23345,10884,9234,20118,10797,6958,17755,11200,9002,20202,10871,8112,18983,9644,9484,19128,12547,11843,24390,11924,14827,26751,10738,20743,31481,7108,18586,25694,4240,10722,14962,5393,10272,15665,2746,9934,12680,1475,6753,8228,177,2140,2317,0,0,0,0,0,0,0,0,0
6호선,새절(신사),45,0,45,11366,595,11961,21956,5012,26968,55475,9045,64520,64002,16822,80824,34569,13935,48504,22678,10760,33438,20410,11895,32305,21869,13184,35053,19937,16609,36546,17043,15737,32780,18344,21226,39570,22814,25094,47908,19500,32381,51881,16443,49848,66291,10650,41713,52363,7355,25354,32709,6034,22743,28777,4593,20509,25102,1824,13092,14916,338,4267,4605,0,0,0,0,0,0,0,0,0
6호선,석계,1136,2,1138,8575,1839,10414,19582,5564,25146,50559,9398,59957,55948,17021,72969,30719,12587,43306,22417,11323,33740,19884,14391,34275,20629,15188,35817,20103,16194,36297,17880,17227,35107,17750,21639,39389,18836,28237,47073,19291,35238,54529,17370,55305,72675,12854,44144,56998,9158,26658,35816,8433,23730,32163,7282,22258,29540,4215,14062,18277,807,4350,5157,3,9,12,0,0,0,0,0,0
6호선,신당,135,2,137,6493,1323,7816,5071,8687,13758,7931,15860,23791,12652,37444,50096,9935,22281,32216,8638,13965,22603,10747,12266,23013,12504,12056,24560,12538,12769,25307,13695,11183,24878,17071,10766,27837,21247,12602,33849,22029,14711,36740,27743,20692,48435,18882,22105,40987,18115,11928,30043,17854,9038,26892,15746,8999,24745,8101,9136,17237,1514,2542,4056,0,12,12,0,0,0,0,0,0
6호선,안암(고대병원앞),38,1,39,3151,1422,4573,3748,5953,9701,9661,17424,27085,13214,58260,71474,12293,38184,50477,13917,51940,65857,17751,30178,47929,19153,22811,41964,22092,29497,51589,27412,22840,50252,29292,17389,46681,46389,19420,65809,55723,22905,78628,42334,31238,73572,25777,20996,46773,24363,13856,38219,27832,14053,41885,25616,14118,39734,17067,10428,27495,3243,4233,7476,0,102,102,0,0,0,0,0,0
6호선,약수,0,0,0,1265,260,1525,1821,2271,4092,4770,5950,10720,7998,15830,23828,6079,9307,15386,5031,5497,10528,5156,5686,10842,5378,5313,10691,5519,5682,11201,5736,5262,10998,6280,6317,12597,7442,6462,13904,9281,8108,17389,13927,10579,24506,7711,6157,13868,5937,3797,9734,5747,3403,9150,4631,2911,7542,2390,1958,4348,403,622,1025,0,0,0,0,0,0,0,0,0
6호선,역촌,3,0,3,2379,271,2650,6095,2185,8280,16044,2746,18790,17268,8311,25579,10066,4563,14629,6571,3723,10294,6331,4985,11316,6404,5593,11997,6639,5354,11993,5822,5639,11461,5622,6848,12470,5079,9030,14109,5339,11824,17163,5373,18041,23414,3309,14789,18098,2352,8527,10879,1857,8248,10105,1400,7638,9038,650,5188,5838,73,1530,1603,0,0,0,0,0,0,0,0,0
6호선,월곡(동덕여대),28,0,28,6958,798,7756,13916,3893,17809,42102,8211,50313,50157,30965,81122,26314,19988,46302,18998,18676,37674,18511,17125,35636,20179,14827,35006,21130,17288,38418,21098,16937,38035,19829,19674,39503,27849,25180,53029,26015,29643,55658,28885,44475,73360,15100,35354,50454,11145,20743,31888,10077,19164,29241,6884,18074,24958,3260,12072,15332,514,3522,4036,1,0,1,0,0,0,0,0,0
6호선,월드컵경기장(성산),20,0,20,876,1153,2029,2912,2911,5823,8243,4869,13112,9075,8848,17923,5621,8277,13898,6065,10188,16253,7114,10646,17760,8038,13789,21827,9721,17247,26968,11470,26014,37484,13443,27277,40720,15469,14742,30211,17375,15124,32499,30980,25440,56420,11234,21356,32590,6030,6281,12311,8933,4229,13162,18841,3382,22223,3035,1755,4790,281,462,743,0,0,0,0,0,0,0,0,0
6호선,응암,48,1,49,12639,1364,14003,26783,6691,33474,73426,10939,84365,89156,19813,108969,49647,15400,65047,32128,14689,46817,29720,15539,45259,30219,18304,48523,27932,20253,48185,24086,22829,46915,23883,30172,54055,25718,37456,63174,24432,49028,73460,23279,78016,101295,14751,61217,75968,10864,38866,49730,9628,33755,43383,6687,30590,37277,2842,19872,22714,395,5776,6171,0,0,0,0,0,0,0,0,0
6호선,이태원,171,0,171,10412,1265,11677,8963,8722,17685,9837,12888,22725,13188,31688,44876,11737,27940,39677,11034,20328,31362,11966,18356,30322,14007,20611,34618,16721,21746,38467,19004,20912,39916,23263,22097,45360,29324,26685,56009,33906,33456,67362,40086,39645,79731,32998,31305,64303,28792,24265,53057,30211,21417,51628,27647,19852,47499,17746,15727,33473,2584,5214,7798,0,0,0,0,0,0,0,0,0
6호선,증산(명지대앞),25,3,28,8043,579,8622,16339,3379,19718,40210,5167,45377,48133,11272,59405,28450,10261,38711,19176,8425,27601,16222,10121,26343,17266,10460,27726,16038,12807,28845,14104,14248,28352,13816,17101,30917,14785,21916,36701,14099,29038,43137,13749,42501,56250,8171,34577,42748,6121,21342,27463,4835,20570,25405,4277,17948,22225,1710,10721,12431,315,3425,3740,0,0,0,0,0,0,0,0,0
6호선,창신,26,1,27,2935,247,3182,5218,2214,7432,15674,6312,21986,17304,6396,23700,9669,3978,13647,5771,3726,9497,5212,3344,8556,5436,3824,9260,4854,4260,9114,4247,4240,8487,4978,4681,9659,6418,5659,12077,5761,7728,13489,5406,10039,15445,3680,8250,11930,3202,5532,8734,1960,5228,7188,1355,5272,6627,677,3277,3954,141,986,1127,0,0,0,0,0,0,0,0,0
6호선,청구,13,0,13,1927,533,2460,2728,2834,5562,7655,7281,14936,10726,22845,33571,6968,11741,18709,5027,4667,9694,4851,4060,8911,4888,4340,9228,5202,4752,9954,5390,4795,10185,5641,5631,11272,7130,5969,13099,8034,6822,14856,14159,8337,22496,9249,5945,15194,5802,4129,9931,4710,3926,8636,4011,3460,7471,1926,2244,4170,373,800,1173,0,0,0,0,0,0,0,0,0
6호선,태릉입구,27,0,27,4377,1078,5455,7310,3397,10707,19045,4206,23251,23265,11991,35256,12866,8772,21638,9904,6526,16430,9844,9915,19759,10275,8323,18598,9862,8770,18632,9810,10207,20017,9632,10443,20075,10953,13664,24617,10962,16701,27663,10930,26048,36978,7076,19569,26645,5362,12223,17585,4927,11868,16795,4300,10482,14782,2129,8529,10658,459,3677,4136,0,12,12,0,0,0,0,0,0
6호선,한강진,20,0,20,680,838,1518,1477,9650,11127,3719,21523,25242,6089,42719,48808,6263,29527,35790,4372,23320,27692,5784,23602,29386,8508,24499,33007,10975,31490,42465,14370,25532,39902,21594,28244,49838,30846,27688,58534,42925,24758,67683,48935,25709,74644,32966,12499,45465,26888,4968,31856,22684,4072,26756,22247,3230,25477,4815,2524,7339,420,1794,2214,0,166,166,0,0,0,0,0,0
6호선,합정,29,2,31,3662,1252,4914,5942,6421,12363,15157,15797,30954,21105,41142,62247,16387,29451,45838,13448,20408,33856,15030,20382,35412,18201,21835,40036,20074,25163,45237,22063,22140,44203,24842,24768,49610,27489,28767,56256,36159,33784,69943,50608,48409,99017,35611,31052,66663,31468,16554,48022,35197,14235,49432,29525,13003,42528,16574,9587,26161,2360,2585,4945,0,0,0,0,0,0,0,0,0
6호선,화랑대(서울여대입구),18,0,18,6833,1146,7979,22653,3629,26282,60679,9181,69860,57116,20328,77444,29346,15447,44793,19876,11291,31167,18122,10978,29100,18715,9346,28061,18616,11118,29734,16898,11013,27911,19076,13763,32839,23552,17279,40831,22696,25022,47718,18903,37287,56190,9568,32608,42176,6157,20135,26292,5105,18407,23512,3583,17052,20635,1365,11615,12980,148,4237,4385,0,41,41,0,0,0,0,0,0
6호선,효창공원앞,15,0,15,2473,613,3086,5810,3897,9707,18125,8221,26346,27413,26899,54312,16788,16855,33643,11405,12461,23866,10781,9591,20372,12324,9648,21972,12971,10505,23476,10492,9728,20220,11954,9858,21812,15637,12740,28377,17481,14562,32043,25067,20935,46002,11095,15066,26161,7091,9909,17000,6494,8749,15243,5171,8032,13203,2267,5722,7989,418,2002,2420,0,0,0,0,0,0,0,0,0
6호선,평균,68,1,69,4697,987,5684,9240,4821,14061,24545,10819,35364,29327,25790,55117,17810,17035,34845,12935,13308,26243,12827,12292,25120,14000,12845,26845,14416,14626,29042,14286,13995,28281,15750,15608,31358,19103,17819,36922,21971,21569,43540,25187,30639,55826,14803,23356,38159,11575,14262,25837,11302,12843,24145,9808,12014,21821,4655,8211,12866,720,2628,3348,0,22,23,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7호선,가산디지털단지,851,3,854,7613,5338,12951,10728,28245,38973,24759,140102,164861,29445,381219,410664,21424,215240,236664,20074,61699,81773,24717,36645,61362,31394,34178,65572,36451,36929,73380,43160,32451,75611,54672,29736,84408,78914,28604,107518,212173,30820,242993,299881,36437,336318,122377,25961,148338,69918,16246,86164,51776,13991,65767,29250,12751,42001,12378,8792,21170,1455,2880,4335,1,1,2,1,0,1,0,0,0
7호선,강남구청,13,0,13,1808,1631,3439,4131,16607,20738,7624,35439,43063,10969,101934,112903,9810,99573,109383,9872,43244,53116,11882,25197,37079,14971,22520,37491,18155,23745,41900,21960,20355,42315,27901,18854,46755,34015,18893,52908,50876,20000,70876,87430,21719,109149,53770,13970,67740,34388,9183,43571,32014,7071,39085,22513,5994,28507,9461,4135,13596,1635,1869,3504,0,0,0,0,0,0,0,0,0
7호선,건대입구,73,1,74,4238,1137,5375,5391,8157,13548,14205,19936,34141,19838,44558,64396,16268,31900,48168,15008,30414,45422,17368,24280,41648,19709,26371,46080,23040,27986,51026,26415,25345,51760,31702,24732,56434,36601,26205,62806,45592,33746,79338,39243,43044,82287,27335,28421,55756,29705,16128,45833,24984,13528,38512,21691,11325,33016,11050,6780,17830,1770,3321,5091,0,205,205,0,0,0,0,0,0
7호선,고속터미널,28,6,34,1236,2587,3823,3673,21701,25374,11986,38336,50322,19063,50334,69397,25044,36551,61595,24917,32081,56998,28354,29426,57780,29152,26242,55394,29440,29515,58955,31092,27324,58416,40116,22690,62806,43757,23512,67269,57761,25051,82812,52880,26934,79814,35152,16670,51822,36360,10234,46594,33949,9823,43772,26220,6156,32376,7235,3506,10741,648,746,1394,0,9,9,0,0,0,0,0,0
7호선,공릉(서울과학기술대),27,0,27,6220,998,7218,14863,4207,19070,37103,12977,50080,42647,27024,69671,24842,21026,45868,19109,15930,35039,19323,14058,33381,20939,17304,38243,20934,18740,39674,20105,16928,37033,22476,20508,42984,25937,24644,50581,26663,30148,56811,27423,43402,70825,15654,37791,53445,13171,21843,35014,13263,19478,32741,11673,18476,30149,6264,12390,18654,1034,4263,5297,0,0,0,0,0,0,0,0,0
7호선,광명사거리,135,0,135,19606,5610,25216,29051,12452,41503,75682,16483,92165,83438,24701,108139,45898,22308,68206,31915,24088,56003,29893,27677,57570,32557,30909,63466,32900,32850,65750,32054,33498,65552,32645,38872,71517,37466,42967,80433,37326,54517,91843,33812,77208,111020,23670,59968,83638,16520,33889,50409,11885,29825,41710,9203,24902,34105,4052,15603,19655,636,4393,5029,0,33,33,0,0,0,0,0,0
7호선,군자(능동),70,4,74,9257,949,10206,15006,6179,21185,38030,10495,48525,57310,28190,85500,39595,18705,58300,24294,13114,37408,21668,12997,34665,21748,13219,34967,22809,15118,37927,20778,16365,37143,21039,19804,40843,23582,23351,46933,28732,29899,58631,35951,43747,79698,22026,34962,56988,18754,21959,40713,18114,19865,37979,14022,17338,31360,7293,10260,17553,1228,3357,4585,1,48,49,0,0,0,0,0,0
7호선,남구로,188,3,191,19594,1485,21079,15865,7706,23571,30576,31954,62530,34843,90703,125546,24863,43679,68542,17221,19627,36848,15513,15542,31055,16875,14626,31501,16583,15853,32436,15215,15229,30444,17355,18267,35622,21214,25895,47109,43632,32185,75817,69161,31840,101001,30185,23695,53880,17193,16317,33510,12144,17606,29750,7716,15202,22918,3487,8100,11587,433,2014,2447,0,0,0,0,0,0,0,0,0
7호선,남성,17,0,17,6217,1008,7225,14546,3992,18538,38950,7410,46360,56178,17483,73661,35360,14049,49409,21348,12992,34340,19482,12753,32235,19900,12606,32506,19705,14613,34318,16491,15530,32021,16045,19362,35407,17077,23134,40211,16244,30028,46272,17064,45058,62122,11487,32658,44145,9034,21967,31001,8441,19140,27581,5609,17831,23440,2412,10232,12644,392,3094,3486,0,3,3,0,0,0,0,0,0
7호선,내방,4,1,5,2320,1982,4302,8028,13517,21545,19351,25790,45141,29090,80588,109678,22884,45799,68683,17459,21928,39387,16776,16428,33204,18720,17427,36147,20274,19091,39365,20624,17741,38365,22214,18521,40735,28588,20427,49015,42662,25967,68629,68298,33022,101320,28656,21826,50482,20173,14060,34233,18750,12388,31138,13489,10725,24214,4620,6558,11178,721,3233,3954,1,198,199,0,0,0,0,0,0
7호선,노원,76,8,84,7673,4031,11704,19778,9878,29656,52807,26834,79641,67593,55876,123469,42714,50799,93513,35356,38017,73373,37070,38392,75462,42859,41096,83955,41556,44711,86267,41954,44598,86552,46755,49856,96611,51611,56843,108454,55701,64198,119899,61290,82328,143618,41068,67071,108139,37226,36774,74000,30438,30239,60677,28285,26209,54494,13789,16262,30051,2538,4572,7110,0,0,0,0,0,0,0,0,0
7호선,논현,14,0,14,2781,1178,3959,4312,16037,20349,9387,40921,50308,14062,101951,116013,12920,86114,99034,12107,35799,47906,13979,23179,37158,15824,22712,38536,18375,23917,42292,21520,21731,43251,26911,20942,47853,32931,23491,56422,58555,28202,86757,95082,35028,130110,52263,20134,72397,35463,11578,47041,37721,10440,48161,34079,7830,41909,17151,5679,22830,2869,2512,5381,0,1,1,0,0,0,0,0,0
7호선,대림(구로구청),43,1,44,13615,783,14398,8760,3623,12383,16838,7633,24471,23427,19959,43386,18156,15483,33639,13833,19876,33709,14280,21458,35738,15857,17642,33499,17512,17782,35294,19037,16949,35986,20146,17759,37905,20409,20395,40804,21839,26199,48038,21546,25119,46665,15042,17175,32217,11465,12520,23985,9027,13955,22982,7013,10985,17998,3655,5545,9200,399,1256,1655,0,2,2,0,2,2,0,0,0
7호선,도봉산,79,2,81,5687,890,6577,18347,4537,22884,49930,8812,58742,39760,15702,55462,22695,17734,40429,14179,16611,30790,13047,13778,26825,13397,13128,26525,12090,13646,25736,11878,13331,25209,13406,15403,28809,15501,18824,34325,13529,23983,37512,12111,35797,47908,5930,38545,44475,4094,24243,28337,2725,20409,23134,2283,17434,19717,873,11732,12605,142,4796,4938,1,120,121,0,0,0,0,0,0
7호선,마들,6,0,6,10945,1297,12242,26466,3370,29836,63976,8922,72898,61914,12636,74550,32571,10317,42888,23602,9866,33468,22738,11292,34030,23898,13475,37373,19724,14432,34156,16649,16367,33016,17281,20531,37812,16867,25151,42018,14817,31357,46174,13374,46635,60009,8442,47659,56101,6006,26584,32590,4350,23072,27422,3346,21328,24674,1282,13177,14459,170,4279,4449,0,0,0,0,0,0,0,0,0
7호선,먹골,29,1,30,7675,682,8357,13952,3278,17230,35987,7003,42990,44502,16674,61176,26662,11147,37809,18459,9487,27946,17679,10693,28372,18124,12946,31070,17104,13536,30640,15005,14353,29358,15440,17945,33385,16301,22610,38911,16236,27538,43774,17147,39249,56396,11478,33891,45369,8615,20970,29585,6901,18612,25513,5373,16578,21951,2467,10592,13059,455,3045,3500,0,153,153,0,0,0,0,0,0
7호선,면목,63,2,65,13884,808,14692,23600,5298,28898,57568,9330,66898,72286,35091,107377,41164,17006,58170,27670,15713,43383,24996,15094,40090,25138,20640,45778,24350,18177,42527,21683,19617,41300,24075,25719,49794,26786,32434,59220,22756,38421,61177,22622,55025,77647,17077,49423,66500,10421,29339,39760,8161,25742,33903,5593,24838,30431,2643,13476,16119,462,4582,5044,0,0,0,0,0,0,0,0,0
7호선,반포,1,0,1,930,1373,2303,3041,15311,18352,9489,11962,21451,12030,18493,30523,9209,16436,25645,6919,10874,17793,7209,10582,17791,8801,10298,19099,9314,10399,19713,10070,9607,19677,12729,9581,22310,20871,10377,31248,19491,10575,30066,18735,12644,31379,12839,8000,20839,9779,5186,14965,9973,4551,14524,7360,4517,11877,2279,2698,4977,280,784,1064,0,0,0,0,0,0,0,0,0
7호선,보라매,9,0,9,3967,704,4671,6691,3045,9736,17844,9937,27781,25514,21410,46924,15803,9720,25523,10201,7899,18100,9725,8515,18240,10462,9617,20079,10530,9223,19753,10406,9211,19617,10863,10571,21434,12363,12717,25080,13903,17084,30987,17763,24844,42607,8379,18219,26598,7560,11498,19058,6580,10770,17350,5478,9688,15166,2226,6281,8507,302,2242,2544,0,11,11,0,0,0,0,0,0
7호선,사가정,33,3,36,12286,1469,13755,23609,7021,30630,56580,11486,68066,71473,27638,99111,43462,17832,61294,28708,16363,45071,25048,16994,42042,26610,20163,46773,25022,20326,45348,23237,21923,45160,22852,28501,51353,24591,35775,60366,26079,44070,70149,25792,64806,90598,18698,53619,72317,13378,31785,45163,11072,28782,39854,8933,24552,33485,4542,13268,17810,706,4487,5193,0,0,0,0,0,0,0,0,0
7호선,상도,7,1,8,5661,1401,7062,12713,4484,17197,35044,8808,43852,45052,28964,74016,30365,19597,49962,20098,22033,42131,18526,17906,36432,20520,17670,38190,19489,17360,36849,19509,18847,38356,21394,18903,40297,23786,22412,46198,26970,29413,56383,26422,45234,71656,14693,30829,45522,12623,20820,33443,13438,18887,32325,9972,17787,27759,5562,12844,18406,1100,3221,4321,0,0,0,0,0,0,0,0,0
